kind,source,target,source_subsystem,target_subsystem
symbol,renderer/render_sorting_orchestrator.cpp,renderer/sorting_config.h,renderer,renderer
symbol,renderer/render_sorting_orchestrator.h,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_sorting_orchestrator.h,interfaces/gpu_culler.h,renderer,interfaces
symbol,renderer/render_sorting_orchestrator.h,interfaces/gpu_sorting_pipeline.h,renderer,interfaces
symbol,renderer/render_sorting_orchestrator.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_sorting_orchestrator.h,renderer/rendering_error.h,renderer,renderer
symbol,renderer/render_sorting_orchestrator.h,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_sorting_orchestrator.h,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_streaming_orchestrator.cpp,core/streaming_asset_types.h,renderer,core
symbol,renderer/render_streaming_orchestrator.cpp,core/streaming_config_overrides.h,renderer,core
symbol,renderer/render_streaming_orchestrator.cpp,renderer/resource_owner_mismatch_contract.h,renderer,renderer
symbol,renderer/render_streaming_orchestrator.cpp,interfaces/gpu_sorting_pipeline.h,renderer,interfaces
symbol,renderer/render_streaming_orchestrator.cpp,core/gaussian_data.h,renderer,core
symbol,renderer/render_streaming_orchestrator.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_streaming_orchestrator.cpp,core/gaussian_splat_scene_director.h,renderer,core
symbol,renderer/render_streaming_orchestrator.cpp,core/gaussian_streaming.h,renderer,core
symbol,renderer/render_streaming_orchestrator.cpp,core/streaming_global_atlas_registry.h,renderer,core
symbol,renderer/render_streaming_orchestrator.cpp,renderer/pipeline_io_contracts.h,renderer,renderer
symbol,renderer/render_streaming_orchestrator.cpp,renderer/resource_owner_mismatch_contract.h,renderer,renderer
symbol,renderer/render_streaming_orchestrator.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_streaming_orchestrator.cpp,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_streaming_orchestrator.cpp,renderer/instance_pipeline_contract.h,renderer,renderer
symbol,renderer/render_streaming_orchestrator.cpp,renderer/render_types/render_performance_types.h,renderer,renderer
symbol,renderer/render_streaming_orchestrator.cpp,renderer/render_data_orchestrator.h,renderer,renderer
symbol,renderer/render_streaming_orchestrator.cpp,renderer/render_device_orchestrator.h,renderer,renderer
symbol,renderer/render_streaming_orchestrator.cpp,renderer/render_streaming_orchestrator.h,renderer,renderer
symbol,renderer/render_streaming_orchestrator.cpp,renderer/resource_owner_mismatch_contract.h,renderer,renderer
symbol,renderer/render_streaming_orchestrator.cpp,renderer/render_types/render_facade_state_types.h,renderer,renderer
symbol,renderer/render_streaming_orchestrator.cpp,interfaces/gpu_sorting_pipeline_interfaces.h,renderer,interfaces
symbol,renderer/render_streaming_orchestrator.cpp,renderer/gaussian_gpu_layout.h,renderer,renderer
symbol,renderer/render_streaming_orchestrator.cpp,interfaces/gpu_culler.h,renderer,interfaces
symbol,renderer/render_streaming_orchestrator.cpp,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_streaming_orchestrator.cpp,core/streaming_vram_regulator.h,renderer,core
symbol,renderer/render_streaming_orchestrator.cpp,renderer/gaussian_gpu_layout.h,renderer,renderer
symbol,renderer/render_streaming_orchestrator.cpp,renderer/render_streaming_orchestrator.h,renderer,renderer
symbol,renderer/render_streaming_orchestrator.h,core/streaming_asset_types.h,renderer,core
symbol,renderer/render_streaming_orchestrator.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_streaming_orchestrator.h,core/gaussian_splat_scene_director.h,renderer,core
symbol,renderer/render_streaming_orchestrator.h,core/gaussian_streaming.h,renderer,core
symbol,renderer/render_streaming_orchestrator.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_streaming_orchestrator.h,renderer/render_data_orchestrator.h,renderer,renderer
symbol,renderer/render_streaming_orchestrator.h,renderer/render_device_orchestrator.h,renderer,renderer
symbol,renderer/render_types/render_config_types.h,resources/color_grading_resource.h,renderer,resources
symbol,renderer/render_types/render_config_types.h,interfaces/gpu_culler.h,renderer,interfaces
symbol,renderer/render_types/render_config_types.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_types/render_config_types.h,interfaces/painterly_renderer_interfaces.h,renderer,interfaces
symbol,renderer/render_types/render_debug_types.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_types/render_facade_state_types.h,renderer/tile_render_types.h,renderer,renderer
symbol,renderer/render_types/render_facade_state_types.h,interfaces/debug_overlay_system.h,renderer,interfaces
symbol,renderer/render_types/render_facade_state_types.h,renderer/gpu_buffer_manager.h,renderer,renderer
symbol,renderer/render_types/render_facade_state_types.h,renderer/gpu_buffer_manager.h,renderer,renderer
symbol,renderer/render_types/render_facade_state_types.h,interfaces/gpu_culler.h,renderer,interfaces
symbol,renderer/render_types/render_facade_state_types.h,renderer/gpu_performance_monitor.h,renderer,renderer
symbol,renderer/render_types/render_facade_state_types.h,interfaces/gpu_sorting_pipeline.h,renderer,interfaces
symbol,renderer/render_types/render_facade_state_types.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_types/render_facade_state_types.h,interfaces/interactive_state_manager.h,renderer,interfaces
symbol,renderer/render_types/render_facade_state_types.h,interfaces/output_compositor.h,renderer,interfaces
symbol,renderer/render_types/render_facade_state_types.h,interfaces/overflow_auto_tuner.h,renderer,interfaces
symbol,renderer/render_types/render_facade_state_types.h,interfaces/painterly_material_manager.h,renderer,interfaces
symbol,renderer/render_types/render_facade_state_types.h,interfaces/painterly_renderer.h,renderer,interfaces
symbol,renderer/render_types/render_facade_state_types.h,interfaces/render_device_manager.h,renderer,interfaces
symbol,renderer/render_types/render_facade_state_types.h,interfaces/tile_rasterizer.h,renderer,interfaces
symbol,renderer/render_types/render_facade_state_types.h,renderer/tile_renderer.cpp,renderer,renderer
symbol,renderer/render_types/render_frame_types.h,interfaces/render_device_manager.h,renderer,interfaces
symbol,renderer/render_types/render_frame_types.h,core/streaming_runtime_state.h,renderer,core
symbol,renderer/render_types/render_frame_types.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_types/render_frame_types.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_types/render_frame_types.h,renderer/rendering_error.h,renderer,renderer
symbol,renderer/render_types/render_frame_types.h,interfaces/render_device_manager.h,renderer,interfaces
symbol,renderer/render_types/render_performance_types.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_types/render_performance_types.h,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_types/render_pipeline_io_types.h,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_types/render_pipeline_io_types.h,renderer/gpu_buffer_manager.h,renderer,renderer
symbol,renderer/render_types/render_pipeline_io_types.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_types/render_pipeline_io_types.h,compute/compute_infrastructure.h,renderer,compute
symbol,renderer/render_types/render_state_types.h,core/gaussian_data.h,renderer,core
symbol,renderer/render_types/render_state_types.h,core/gaussian_data.h,renderer,core
symbol,renderer/render_types/render_state_types.h,renderer/gpu_memory_stream.h,renderer,renderer
symbol,renderer/render_types/render_state_types.h,core/gaussian_splat_asset.h,renderer,core
symbol,renderer/render_types/render_state_types.h,core/gaussian_splat_manager.h,renderer,core
symbol,renderer/render_types/render_state_types.h,core/gaussian_streaming.h,renderer,core
symbol,renderer/render_types/render_state_types.h,renderer/gpu_sorter.h,renderer,renderer
symbol,renderer/render_types/render_state_types.h,core/gaussian_splat_manager.h,renderer,core
symbol,renderer/rendering_diagnostics.cpp,renderer/rendering_diagnostics.h,renderer,renderer
symbol,renderer/rendering_diagnostics.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/rendering_diagnostics.cpp,renderer/rendering_error.h,renderer,renderer
symbol,renderer/rendering_diagnostics.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/rendering_diagnostics.h,renderer/rendering_error.h,renderer,renderer
symbol,renderer/rendering_error.cpp,renderer/rendering_error.h,renderer,renderer
symbol,renderer/rendering_error.cpp,renderer/rendering_error.h,renderer,renderer
symbol,renderer/resource_owner_mismatch_contract.cpp,renderer/resource_owner_mismatch_contract.h,renderer,renderer
symbol,renderer/resource_owner_mismatch_contract.cpp,renderer/resource_owner_mismatch_contract.h,renderer,renderer
symbol,renderer/resource_owner_mismatch_contract.cpp,renderer/resource_owner_mismatch_contract.h,renderer,renderer
symbol,renderer/sh_config.cpp,renderer/sh_config.h,renderer,renderer
symbol,renderer/shader_compilation_helper.cpp,renderer/shader_compilation_types.h,renderer,renderer
symbol,renderer/shader_compilation_helper.cpp,renderer/shader_compilation_helper.h,renderer,renderer
symbol,renderer/shader_compilation_helper.cpp,renderer/shader_compilation_helper.h,renderer,renderer
symbol,renderer/shader_compilation_helper.cpp,renderer/shader_compilation_types.h,renderer,renderer
symbol,renderer/shader_compilation_helper.cpp,renderer/tile_renderer.cpp,renderer,renderer
symbol,renderer/shader_compilation_helper.h,renderer/shader_compilation_types.h,renderer,renderer
symbol,renderer/shader_compilation_helper.h,renderer/shader_compilation_types.h,renderer,renderer
symbol,renderer/shader_compilation_helper.h,renderer/tile_renderer.cpp,renderer,renderer
symbol,renderer/sorting_config.cpp,renderer/sorting_config.h,renderer,renderer
symbol,renderer/tile_prefix_scan_utils.h,renderer/pipeline_io_contracts.h,renderer,renderer
symbol,renderer/tile_render_adaptive_controller.cpp,renderer/tile_render_adaptive_controller.h,renderer,renderer
symbol,renderer/tile_render_adaptive_controller.cpp,renderer/tile_render_adaptive_controller.h,renderer,renderer
symbol,renderer/tile_render_adaptive_controller.cpp,renderer/tile_renderer.cpp,renderer,renderer
symbol,renderer/tile_render_adaptive_controller.h,renderer/tile_renderer.cpp,renderer,renderer
symbol,renderer/tile_render_async_readback.cpp,renderer/pipeline_io_contracts.h,renderer,renderer
symbol,renderer/tile_render_async_readback.cpp,renderer/tile_render_async_readback.h,renderer,renderer
symbol,renderer/tile_render_async_readback.cpp,renderer/tile_renderer.cpp,renderer,renderer
symbol,renderer/tile_render_async_readback.h,renderer/tile_renderer.cpp,renderer,renderer
symbol,renderer/tile_render_binning.cpp,renderer/tile_render_stages.h,renderer,renderer
symbol,renderer/tile_render_binning.cpp,renderer/gpu_debug_utils.h,renderer,renderer
symbol,renderer/tile_render_binning.cpp,renderer/gpu_debug_utils.h,renderer,renderer
symbol,renderer/tile_render_binning.cpp,renderer/gpu_debug_utils.h,renderer,renderer
symbol,renderer/tile_render_binning.cpp,renderer/tile_render_stages.h,renderer,renderer
symbol,renderer/tile_render_binning.cpp,renderer/tile_renderer.cpp,renderer,renderer
symbol,renderer/tile_render_debug_stats.cpp,renderer/tile_render_types.h,renderer,renderer
symbol,renderer/tile_render_debug_stats.cpp,interfaces/debug_overlay_interfaces.h,renderer,interfaces
symbol,renderer/tile_render_debug_stats.cpp,renderer/gpu_debug_utils.h,renderer,renderer
symbol,renderer/tile_render_debug_stats.cpp,renderer/gpu_debug_utils.h,renderer,renderer
symbol,renderer/tile_render_debug_stats.cpp,renderer/gpu_debug_utils.h,renderer,renderer
symbol,renderer/tile_render_debug_stats.cpp,renderer/tile_render_types.h,renderer,renderer
symbol,renderer/tile_render_debug_stats.cpp,renderer/tile_renderer.cpp,renderer,renderer
symbol,renderer/tile_render_debug_stats.cpp,renderer/tile_render_stages.h,renderer,renderer
symbol,renderer/tile_render_prefix_scan.cpp,renderer/pipeline_io_contracts.h,renderer,renderer
symbol,renderer/tile_render_prefix_scan.cpp,renderer/gpu_debug_utils.h,renderer,renderer
symbol,renderer/tile_render_prefix_scan.cpp,renderer/tile_render_stages.h,renderer,renderer
symbol,renderer/tile_render_prefix_scan.cpp,renderer/gpu_debug_utils.h,renderer,renderer
symbol,renderer/tile_render_prefix_scan.cpp,renderer/gpu_debug_utils.h,renderer,renderer
symbol,renderer/tile_render_prefix_scan.cpp,renderer/tile_prefix_scan_utils.h,renderer,renderer
symbol,renderer/tile_render_prefix_scan.cpp,renderer/tile_prefix_scan_utils.h,renderer,renderer
symbol,renderer/tile_render_prefix_scan.cpp,renderer/tile_prefix_scan_utils.h,renderer,renderer
symbol,renderer/tile_render_prefix_scan.cpp,renderer/tile_render_stages.h,renderer,renderer
symbol,renderer/tile_render_prefix_scan.cpp,renderer/tile_renderer.cpp,renderer,renderer
symbol,renderer/tile_render_rasterizer_stage.cpp,renderer/gpu_debug_utils.h,renderer,renderer
symbol,renderer/tile_render_rasterizer_stage.cpp,renderer/tile_render_stages.h,renderer,renderer
symbol,renderer/tile_render_rasterizer_stage.cpp,renderer/gpu_debug_utils.h,renderer,renderer
symbol,renderer/tile_render_rasterizer_stage.cpp,renderer/gpu_debug_utils.h,renderer,renderer
symbol,renderer/tile_render_rasterizer_stage.cpp,renderer/tile_render_stages.h,renderer,renderer
symbol,renderer/tile_render_rasterizer_stage.cpp,renderer/tile_renderer.cpp,renderer,renderer
symbol,renderer/tile_render_resolve.cpp,renderer/tile_render_types.h,renderer,renderer
symbol,renderer/tile_render_resolve.cpp,renderer/gpu_debug_utils.h,renderer,renderer
symbol,renderer/tile_render_resolve.cpp,renderer/tile_render_stages.h,renderer,renderer
symbol,renderer/tile_render_resolve.cpp,renderer/gpu_debug_utils.h,renderer,renderer
symbol,renderer/tile_render_resolve.cpp,renderer/gpu_debug_utils.h,renderer,renderer
symbol,renderer/tile_render_resolve.cpp,renderer/shader_compilation_helper.h,renderer,renderer
symbol,renderer/tile_render_resolve.cpp,renderer/tile_renderer.cpp,renderer,renderer
symbol,renderer/tile_render_resolve.cpp,renderer/tile_render_stages.h,renderer,renderer
symbol,renderer/tile_render_resources.cpp,renderer/gpu_sorter.h,renderer,renderer
symbol,renderer/tile_render_resources.cpp,renderer/gpu_sorter.h,renderer,renderer
symbol,renderer/tile_render_resources.cpp,renderer/pipeline_io_contracts.h,renderer,renderer
symbol,renderer/tile_render_resources.cpp,renderer/gpu_sorter.h,renderer,renderer
symbol,renderer/tile_render_resources.cpp,interfaces/render_device_manager.h,renderer,interfaces
symbol,renderer/tile_render_resources.cpp,renderer/gpu_sorter.h,renderer,renderer
